wordweight,sentiment,topicmodelling
0.5443111952150939,0.5751872205867394,0.9338345864660349
0.0,0.7705229492274905,0.30766917293231366
0.5434974020926219,2.012264186368462E-5,0.5589743589742795
0.13078813007310672,0.5751872205867394,0.08872180451126488
0.43183646785501967,1.2195842450357652E-4,0.5172140878512196
0.0,0.42180291763392347,0.025199362041462316
0.0,0.016591818916604106,0.05831244778612326
0.0,0.22989211052134917,0.03086287146436917
0.4329976348041109,0.7451275163104967,0.3020328599275285
0.5893617264531554,5.660555558303915E-4,0.8041467304624008
0.5086755055152312,0.0338633858375062,0.9091575091573825
0.0,0.8497316186674855,0.012330827067670788
0.5069591287484914,0.03301783709959383,0.8408688387634674
0.5253038494232034,0.0061020280031034435,0.56832080200494
0.0947269943361533,0.3344564487287703,0.014123544154501752
0.0,0.03720619928754276,0.015774730945007434
0.4887797772055963,0.03441694214985613,0.5631806789700624
0.0,0.6775121883858439,0.09974937343360209
0.4475722064702649,0.033010774790575015,0.37717979158423126
0.38953341166132055,0.03300052644735563,0.19002770083101614
0.0,0.7369893570659118,0.11017543859649241
0.2706549713769823,8.262495099775613E-7,0.18850973587811679
0.0,0.8714132224163579,0.03458646616540884
0.0,0.8687248943393051,0.026257952573737732
0.3971617716801142,0.47861430762606155,0.8037092731829121
0.0,0.7249788751913866,0.09989258861438072
0.0,0.18825950951252435,0.043007518796989934
0.0,0.49868365036291035,0.3834586466166135
0.3761154409243681,1.8802950676732877E-4,0.26215538847112646
0.40277998395552095,1.9438649384584394E-7,0.36574770258975314
0.0,0.9555993800412423,0.023173317910155897
0.5465365844279249,0.04794235716868883,0.6078377762587345
0.10680951912392794,0.8710599203153289,0.03920671243326239
0.4064759051698438,0.38714958310676306,0.18507379560007256
0.3869123175709847,0.033047019210217965,0.3508386350490962
0.33086545022258024,0.00134007970492106,0.24202814729125427
0.0,0.9930535997173108,0.03303713830029074
0.0,0.817977211745121,0.02525544630807376
0.36915460820463897,0.006793430983224602,0.4629514963879912
0.4187861885162273,0.09392804140682039,0.06793650793649886
0.46472631625879934,5.879563385269293E-5,0.6211053950666285
0.527109703839312,0.0764662972138867,0.3548156104546376
0.5600525487442408,0.49868365036291035,0.9110082899555314
0.3168356372967678,0.032996615676618934,0.3095045305570978
0.5164222643298799,0.0332762795893089,0.1598086124401565
0.0942436933446423,0.8711947392533251,0.018021243585154757
0.5152396605050998,0.025920429053801153,0.7175160122527406
0.4266363687023245,0.096907634919698,0.33656363130039796
0.40741594737343356,0.001634385978829478,0.3913043478261409
0.5831132548336314,0.03299784878075457,0.4081567555250959
0.11728104060666598,0.2521322423503676,0.1034252297410386
0.3163147239042457,0.002628763202176143,0.1643776106933669
0.4803490179868091,0.0519826161812349,0.21777777777773435
0.09529084549291611,0.7900332669371126,0.01724900486510183
0.55516905898722,0.49868365036291035,0.43606635636714863
0.4755321908775682,0.006141542516767573,0.22528543581170107
0.0,0.8482193871241046,0.019615705931492103
0.3204444006859653,0.5012624414193216,0.1403842940684764
0.34716801575161377,0.5726648028316585,0.388744588744508
0.4068378358694932,8.705016940227517E-4,0.24023101231342048
0.3778671115133375,0.42976262640380475,0.18500250626568734
0.5524629127121595,0.18077589851717102,0.3936659831395881
0.44405713993067597,0.09790497264366432,0.37854159207546123
0.0,0.8676227856352506,0.18817042606516432
0.0,0.4792867236262061,0.03859649122806332
0.4742440425305365,0.002046205432529258,0.3179615705930967
0.490004873854645,0.2099061023121171,0.7233082706767959
0.5171629721609405,0.018596860450383834,0.5978613199665074
0.6073009782072303,0.6677878931619964,0.6102888800949888
0.5219578697953569,0.49868365036291035,0.4476190476190199
0.3912477617434196,0.8714446317745823,0.12626009468112476
0.5112198902190443,0.006867645366245068,0.371745152354578
0.437153415677439,6.802595460819738E-7,0.32952380952386506
0.0,0.9323893411430082,0.0799856784819092
0.0,0.8714142848901133,0.0494417862838842
0.0947269943361533,0.9048506201233765,0.016608187134499672
0.0,0.7569151377808732,0.047218045112779196
0.4037062981006623,0.41437507903509263,0.30515176830959445
0.341791521019626,4.755074313750329E-5,0.35500656402915187
0.0,0.8711489027508725,0.02583124477860946
0.452912295362626,0.00499558616124296,0.3112781954886524
0.42578373140090786,0.9065307891191257,0.18744228993535605
0.0,0.49868365036291035,0.12915622389309245
0.5403172216100978,0.033115334076560865,0.5551606288447503
0.49378188993526706,0.03300306421651317,0.27578947368415707
0.37660550229197554,0.7133537412953621,0.13692230576442427
0.4951974396701934,5.04322258312373E-4,0.7333333333334388
0.43800519545008204,0.0021120392887548634,0.11208455922415445
0.4242955810596785,0.008038095941360401,0.3537000395726219
0.5018886744664425,0.033667724934997145,0.37343358395983406
0.23791869283744208,0.8713584290954666,0.1720881150243951
0.4722283012148337,0.03301016543416768,0.6903838543727892
0.5868434821930454,0.306685917555485,0.4917293233082399
0.527109703839312,0.49868365036291035,0.24734057365630777
0.0,0.8708983744119208,0.13263157894737004
0.43243660220404706,0.8714446327433865,0.181247235736372
0.6133276726527295,0.4144380733475156,0.6581981268962026
0.336027851237357,0.004939652734853306,0.02093695777905901
0.33561108246990956,0.012873528384914845,0.38482570061509364
0.5280275410461107,1.730293500235014E-5,0.8158122579174001
0.45227163930150444,0.36480570967108505,0.7703489492962116
0.21242009632416847,0.7509456372528558,0.04123946229208759
0.0,0.79723973929838,0.02073365231259515
0.4251440773851169,0.08917327921392926,0.31328320802003423
0.48745997967534666,0.49868365036291035,0.48542785535257216
0.26891514444351466,0.4557950315716808,0.23726964469994996
0.5459128108601039,6.778572542165406E-7,0.5534073278434689
0.4240288579844518,0.6677878931619964,0.1022941970310199
0.0,0.8693044821862413,0.0771213748657263
0.0,0.7478013878639833,0.0361618331543074
0.0,0.24640830014065318,0.08003341687553403
0.0,0.9999706506562472,0.05846970367093704
0.0,0.49868365036291035,0.1999999999999612
0.0,0.412988377745476,0.04781954887217768
0.35129039474944634,0.5938750510352178,0.4326482873850711
0.38372679738872867,0.032996616928600286,0.1714100064977509
0.1913111777507499,0.02672631541729248,0.058646616541351594
0.0,0.49868365036291035,0.029573934837086535
0.44270701083870545,0.03303603273809674,0.559298245613964
0.09529084549291611,0.957367241084939,0.010657077476300176
0.5359929918167723,0.04179258740058067,0.5286215538846435
0.0,0.8714419565562798,0.021553884711776054
0.48524370772015857,1.247432538275528E-4,0.28726163234176144
0.4719114030988836,0.03307740295153494,0.5918257181414245
0.0,0.7281607489316942,0.37009189640775825
0.0,0.24110088806005114,0.1999999999999612
0.0,0.011862938864475425,0.36932808211006996
0.55516905898722,0.49868365036291035,0.4379281537176682
0.0,0.2225748854004319,0.0843776106934128
0.10052660623428512,0.8714443913618518,0.2701754385964809
0.0,0.8713837522682625,0.04071289334446556
0.33561108246990956,0.032393064970970054,0.20136705399858804
0.42964891137288047,0.02409092763594617,0.32285258601040984
0.5686233631670741,3.0225624713664523E-6,0.6982933524287527
0.6107645517766009,0.03686913712058032,0.6251537935747501
0.10995097556874936,0.40894451063964127,0.010955961331901428
0.0,0.7203113399465034,0.10395989974937464
0.49694765366133997,1.7098572020479708E-6,0.6649719536938173
0.0,0.679773018129371,0.021736158578259123
0.13194117068249922,0.3416319188239034,0.0703425229741122
0.5420530028271972,0.49868365036291035,0.9063213589528014
0.4761332189960926,0.5676718129507423,0.18035087719298384
0.339208142570192,0.7333227858140755,0.21412622465249265
0.43087429376394537,0.864287056996255,0.20100250626562383
0.5868434821930454,0.04238834869972852,0.7032581453635103
0.4970208320434764,0.11283191878168419,0.34170720919943665
0.40962441578443937,2.9246105093194696E-5,0.5049932523615991
0.4242955810596785,0.008038095941360401,0.35085081123862877
0.10750762055611049,0.8703456200311628,0.014890166592950737
0.75,0.23690318582175962,0.7333333333334388
0.0,0.8259816938590789,0.1054779806659375
0.33771582082715534,0.04231217845922858,0.13843432109683843
0.0,0.44543424288297684,0.1999999999999612
0.5911886409270988,0.05297863067421421,0.824427736006577
0.3978569983137393,1.1641469225270873E-4,0.2797287335986695
0.0,0.03409307987870941,0.020369104579626447
0.31804874823671503,0.3194337534300844,0.022992263266865952
0.38570877033432255,0.04390373093873717,0.19826232247280864
0.12261387194353755,0.9755241289477716,0.016364440513045208
0.4016463736964806,0.8767863314815025,0.039872408293454925
0.48755721592441975,0.03299661330381565,0.5683494450412262
0.5085978896181027,0.03312648924766248,0.26607427660053345
0.28888913981481734,0.034889328788006324,0.2926862611072487
0.0,0.3502941325574616,0.035824856258289905
0.0947269943361533,0.03299978898371975,0.06900584795322647
0.286842820739749,0.03305404724770539,0.12727973780602767
0.0,0.2737300299810482,0.03745076978158982
0.4406065451968012,0.026416677082235385,0.4299277605778798
0.0,0.8689201328908305,0.03181029496818511
0.3069696537766681,0.03194144994873516,0.03335261229997596
0.3580100582184347,0.5012624414193216,0.3078079814921282
0.0,0.8714396940319955,0.020551378446115622
0.6604779599122166,0.03299860380258718,0.8162679425836112
0.10262091053083273,0.09225468653595836,0.0800334168755341
0.10262091053083273,0.8711878997490662,0.04149262043998209
0.5633697429053236,0.03243443780418892,0.27218045112776634
0.0,0.929419138870195,0.04951267056529431
0.0947269943361533,0.8500733076952924,0.055772765246442244
0.5152865983100817,0.03097297409520544,0.3918128654970208
0.385317486806205,0.3367564683859924,0.06325814536340033
0.32997675788860414,0.37631561594006097,0.43795853269529345
0.49181008374152557,1.1934013541270438E-6,0.7497955414853074
0.47830589497742454,0.034319669133989095,0.23208020050120134
0.5165084548469552,0.6677878931619964,0.575757575757485
0.33186697265655263,0.034656324143871986,0.2587023113338321
0.09529084549291611,0.5000504445273175,0.02736842105262781
0.41795127579439595,0.033000171591395844,0.3096741854636062
0.5299375860659961,2.5586658254117545E-4,0.7561550936163322
0.37680872920517366,0.8711185279392248,0.018310482087569756
0.0,0.8713315854690173,0.09236728184095182
0.481261237293041,7.50949885052754E-5,0.3143525480367058
0.41135973745051496,0.006370617549452451,0.2508964719490507
0.0,0.8713774769895228,0.04105718842560324
0.34731969721833905,0.0013287509570734102,0.25031626685763714
0.0,0.8589147547787784,0.077980665950581
0.37065657608275654,0.03065672384682605,0.018006554848656365
0.43601294255333894,1.1055021853501046E-7,0.5463364293085224
0.10262091053083273,0.8744771566034777,0.033918128654964484
0.0,0.26748645226619283,0.1999999999999612
0.0,0.8497316186674855,0.01184962406015193
0.0,0.8562714606678248,0.018605336871588666
0.4350237483814834,0.3513196225865952,0.13566268612706137
0.0,0.3639260684312049,0.01991341991341552
0.32939374366921204,0.028187340772144194,0.2509509066784259
1.0,0.43395303395849716,0.7329991645782172
0.41136306492045627,0.00407055662961775,0.3292755698771024
0.33861872784893454,0.1472160577571417,0.02629908103591945
0.3993883660995316,0.8714410628597207,0.8665124349333673
0.0,0.8712249470143587,0.24582885785888703
0.0,0.30850494873188516,0.1999999999999612
0.48915956761295437,0.13533041312193234,0.28196962995721253
0.0,0.8394707479802173,0.0795560329394819
0.6709771528562322,0.002213197498041941,0.7914015808751556
0.3979875373924584,0.49868365036291035,0.11799498746864784
0.6335664754204781,5.792625344375191E-5,0.8703121439962257
0.0,0.8714446327101879,0.18095238095235072
0.46723903748783446,0.2024697297690406,0.5545178736314604
0.3660393074220476,0.40165527919734956,0.21887070617717513
0.4941342293085863,0.002784314889822337,0.1691045796308585
0.5460091244556249,0.0012758387305389918,0.48810120539448393
0.37162371080629053,0.18367459137461223,0.3585392051556754
0.4757662699145696,0.002960681500879192,0.8739706408878153
0.4552169029162271,0.0329983713043967,0.4477527151210764
0.0,0.4483767244957011,0.1999999999999612
0.356980369962699,7.632391338718847E-6,0.4605084138919156
0.36352089656866715,0.10596120256080693,0.5125085440874056
0.5583230222216046,0.47699054210646763,0.5961668878077072
0.09675685850049943,0.77632394236814,0.037593984962400386
0.2054840639460686,0.2528919825682698,0.01567251461987994
0.5357142857142857,0.8369900781228443,0.1263421712175111
0.4594289460665205,0.4223431195962579,0.2626009468114141
0.0,0.49868365036291035,0.13416875522141494
0.5216386508382626,0.06477890837976652,0.20657198551930828
0.34800847549846936,0.030414734471156224,0.06071846282371803
0.0,0.04714308878816914,0.1999999999999612
0.13194117068249922,0.9931734563359875,0.12120300751879831
0.474136812965565,0.3344564487287703,0.5375497567447604
0.0,0.8707291931548037,0.37543859649130124
0.37455649789931234,0.8152654119802557,0.03146755778334114
0.0,0.8704744356227946,0.011950929956469581
0.6210956958749483,0.03361284642056761,0.7675096832990431
0.5546047700870262,0.49868365036291035,0.4981137053159334
0.30420784362793285,0.003052765870377283,0.40542264752782975
0.6588456390781151,0.3112245125077377,0.7129490392649315
0.0,0.8434750691724169,0.378111946533072
0.40342259201972885,0.8288662101135462,0.02583124477860967
0.3169684281657447,0.04202717407363349,0.2079289131920248
0.0,0.8695317672608953,0.024465926721568027
0.41931010718420086,0.032999788151010234,0.2073260073259632
0.4120708675480895,0.5779538478683962,0.10027242018089344
0.10052660623428512,0.4225301718187282,0.128392409595401
0.3761567164254016,0.0413774186279553,0.4466165413533021
0.33200797819247224,0.24230724461088446,0.02032003084634258
0.3527764682729997,0.40369319316717717,0.3479030910609322
0.37006753157573546,0.03324175898161719,0.2824282929545452
0.0,0.7849218021487688,0.3961570593150265
0.32939374366921204,0.008879196556480784,0.4484210526315182
0.4805125724762654,0.40369319316717717,0.5108246807495401
0.0,0.03565982300925358,0.01948203842940357
0.0,0.334903946781183,0.05543859649122601
0.2500081115179891,0.016513268850893048,0.16762494471470232
0.0,0.8708510043470492,0.10691013247402918
0.4191304605564381,0.03330270990655432,0.014937343358393047
0.0,0.8709790357734156,0.024761904761901387
0.0,0.9900155916752258,0.01664688035879152
0.4686598652605066,0.005134036821103749,0.4264484741264571
0.0,0.7518582575957349,0.1562907268170444
0.39005801346205493,0.03299690207717204,0.47254803675850116
0.6027492736413358,2.687376610202019E-4,0.9213418160785296
0.0,0.9323946073126625,0.08571428571428201
0.40957091395423156,0.08223346693767519,0.6719799498746468
0.42891963230611735,0.013055737502405407,0.039665831244773554
0.29649868923720174,0.8063063977824592,0.06385964912279858
0.43647935401549687,0.08245634300925248,0.48719166336896047
0.10995097556874936,0.47721916578215495,0.042606516290724324
0.5308437903010449,0.03526423883335439,0.5191615402140853
0.38117517817230073,0.008881232236659597,0.30046168051708444
0.599761565301624,2.4125955291887102E-6,0.7007904376324459
0.0,0.8714293128503365,0.023173317910155943
0.40121975511914276,0.22940924830627774,0.6907602339180413
0.4651228296960653,0.03302792060086457,0.41137053159214837
0.11752714215017727,0.42156076818440913,0.2278958265228537
0.0,0.8713612198766498,0.017425917735513143
0.1320457082468866,0.016833032276564908,0.012435851533596247
0.0,0.8648953616352126,0.19069101324737214
0.5196049066667822,0.00576031123952353,0.812130325814491
0.7042121786316544,0.06199832800857735,0.7032581453635098
0.4830584259705347,0.4456916500614597,0.26229860365193647
0.3540533193795601,0.03299906109066564,0.2484544695071175
0.47016750275445685,0.04477975180147015,0.38524087997763706
0.0,0.09038376803005377,0.25072681704259886
0.3891067141953542,0.034437231877509966,0.25841877420819076
0.48086684274789626,0.2024697297690406,0.5535681308534629
0.32899329839852587,0.9324758009394503,0.26671223513322856
0.3810050389811373,0.01151382978853882,0.39038071368901994
0.6471881520164737,0.0343356742152644,0.6877648667121317
0.0,0.49868365036291035,0.07000835421889079
0.5477205833801757,0.1674142304539707,0.29724310776936463
0.470911632058336,0.9657771663152728,0.25587301587296557
0.32010138021997336,0.032996613300122934,0.2827331486611266
0.3849291423752986,2.7653578463238127E-6,0.4346819429526598
0.2757922742334195,0.8672926890004735,0.12510688485918758
0.35540923719822365,0.871444630400536,0.4633249791143535
0.5628497961357444,0.0016343862007515697,0.553000147427348
0.5477205833801757,0.003563283710995957,0.7029239766082883
0.527109703839312,0.6012113320682384,0.26505151768303714
0.3786068164310219,0.03391356232520826,0.4779615705930871
0.5868434821930454,0.04238834869972852,0.7035923141187312
0.0,0.9304786018371394,0.06149990360515802
0.0,0.8040771891914841,0.02329156223892719
0.3215974420439053,0.0710523423202491,0.2866451843894888
0.0,0.8714446327101879,0.16849266022195702
0.42416820390304966,0.8712543898206707,0.2515733778891113
0.0,0.4026159022610887,0.09741019214705135
0.3862458527849924,0.032996726214458205,0.31552410437856115
0.11728104060666597,0.6308262832245837,0.018854829381141254
0.4160811317295342,0.295995094568836,0.49783983768950807
0.5685534137210124,0.03311332209151435,0.5159008632691845
0.411884912185803,2.930624793741621E-4,0.6422594948909843
0.46373496214349796,6.911489824901196E-8,0.5487289652703691
0.4677065161181506,0.14693075713590437,0.6424908424907533
0.5281591339737408,0.4609195240784128,0.09099415204676757
0.0,0.4012125560749538,0.01945773524720466
0.0,0.8625928660658386,0.02170811644495446
0.4593795692387297,0.002108866157848055,0.2226930963772571
0.0,0.2440389644880107,0.12247284878866344
0.3082374701625689,0.871438729242358,0.454636591478627
0.24653488385852113,0.848417372044767,0.05454545454544634
0.0,0.9814680749450465,0.12610096670245405
0.0,0.3825264795210502,0.038323080428337826
0.0,0.01578587211775312,0.02064251537935298
0.0,0.8509521529067688,0.2607518796992394
0.42798596748650347,0.03340295533180199,0.20648680524838398
0.0,0.8554415203995629,0.07540279269601624
0.3770625883234844,0.8876980234874281,0.4936288088642782
0.2581585386657741,0.0012775843809765819,0.13245017305167914
0.36765366360091467,0.001023071471904946,0.6352056612118024
0.48193673899115286,0.7681245743200145,0.38330441488329636
0.40555933695717117,0.018802603191364675,0.4868937048503222
0.0,0.8612623328601241,0.060651629072673796
0.0,0.7894848957727947,0.13827425707123164
0.3781579849921321,0.23984510247080687,0.03229502327246064
0.162410922989762,0.21260982435538872,0.04541353383458389
0.0947269943361533,0.8554130405902567,0.07468671679197059
0.36083308231417444,0.033776870014194715,0.024098708309230697
0.28090157298864504,0.7504719514938585,0.07514941199150652
0.4120071400658787,0.0014454197634397592,0.5006339377856004
0.35775502718482544,0.49868365036291035,0.16137009189637522
0.09895587801187442,0.8696921612526626,0.03770537454747327
0.0,0.2784769827614384,0.1999999999999612
0.0,0.08976086037549652,0.07167919799499796
0.53125,0.6012790951329767,0.0944398032117439
0.0,0.8707828598117001,0.0209523809523776
0.0,0.3496040383939147,0.1999999999999612
0.5072121780183886,2.5616443037890235E-5,0.8367346938776105
0.0,0.7774484922346723,0.051446798815212295
0.4002895613698106,3.6161356121339194E-4,0.47173816895175286
0.0,0.010802811476828766,0.026657552973337426
0.09895587801187442,0.871396141071205,0.02726045883940179
0.20725358032345903,8.62820988609736E-4,0.2733008993070578
0.2802911250078734,0.4614793476829697,0.07605856747130725
0.48386089955739003,6.027760333318088E-4,0.2748060627760094
0.41802556047995465,0.044564044606991315,0.45687295160972363
0.4505968679546929,0.03315749528772688,0.6912280701753827
0.0,0.04410358873639275,0.09745793054062543
0.5008162673028772,0.2528919825682698,0.7733424470265426
0.09595721504181762,0.8709128911862274,0.021789768538992577
0.31533063466506056,0.03301104047328424,0.15355054302419632
0.5353399228088112,8.788368307588446E-6,0.3954297508476733
0.0,0.4483767244957011,0.1999999999999612
0.43444733837319505,3.094901612182843E-5,0.6141019214702648
0.5835604428056909,0.49868365036291035,0.9262894077298538
0.36307795361734496,0.02516466084983776,0.19156715317703119
0.4406668913494896,0.9826570206463512,0.3357940305307992
0.30160886623260574,0.0014033012141243528,0.09072681704261272
0.4134356235715564,0.25094802789417125,0.385617890880983
0.0,0.8071453754354816,0.1334335839599015
0.4148308823281432,0.11853208913173252,0.7353383458646193
0.6117289331586733,7.714311276124652E-5,0.7394915861081921
0.3437176282427571,8.67487630558661E-5,0.6972958712571052
0.4672971087991918,0.8147186537691231,0.3305080884027531
0.0,0.11596708509437881,0.04280701754385714
0.4159781790933982,0.8445765937513311,0.05301715828030861
0.46472631625879934,5.329173258517006E-5,0.6188893285846341
0.4536186920761652,0.08357866266052714,0.10535161432992655
0.5384588046772503,1.1267339384890551E-5,0.44955722639927165
0.47052469462621194,0.49868365036291035,0.40451127819554494
0.4054474067235659,0.7429071772705411,0.16734693877548457
0.10750762055611049,0.8713560698634982,0.03830163644404845
0.4327990822043006,0.49868365036291035,0.6113969133359859
0.28359812697070197,0.8714445504818338,0.2567132116004476
0.0,0.033201564742547485,0.11029955841986079
0.5117952819564734,0.17924169321816247,0.5169523809524674
0.6163021020394772,0.49868365036291035,0.7362740183791878
0.5365995556201444,0.03299747981647844,0.6231487810434219
0.09529084549291611,0.017675411344872494,0.012531328320801428
0.5188736147168227,0.03312785077794839,0.16999164578108517
0.0,0.7886891434259654,0.03286788399569718
0.6203745826728211,0.41555691674607864,0.857243107769313
0.0,0.9038733804882315,0.024561403508767933
0.40412203122802837,0.2024697297690406,0.10676691729321644
0.39019782222710003,7.451729743173652E-4,0.42294197031032393
0.13194117068249922,0.9931734563359875,0.1204010025062671
